Id_station;Id_omm;Nom_usuel;Latitude;Longitude;Altitude;Date_ouverture;Pack
20148001;07790;BASTIA;42.540667;9.485167;10;1944-05-01;RADOME
20154001;;MARIGNANA;42.188833;8.655333;515;2009-02-09;ETENDU
20160001;;MOCA-CROCE;41.761667;9.016500;951;2019-02-18;RADOME
20169007;;PONTE-LECCIA;42.472667;9.199833;240;2013-06-06;ETENDU
20185003;;OLETTA;42.632333;9.320500;75;2006-01-18;RADOME
20190002;;OLMI-CAPPELLA;42.529500;9.016500;844;2011-04-04;ETENDU
20209003;;PERI_SAPC;42.003167;8.905667;433;2016-11-07;ETENDU
20211001;;PETRETO BICCHISANO;41.785167;8.979167;450;1952-03-01;ETENDU
20223001;;PIETRALBA;42.541000;9.172000;510;1991-07-01;ETENDU
20232002;;PILA-CANALE;41.814500;8.903667;407;1992-04-01;ETENDU
20247001;07768;LA CHIAPPA;41.594833;9.363167;57;1928-07-01;ETENDU
20249003;;PROPRIANO;41.678167;8.915000;34;2019-10-14;ETENDU
20254006;;QUENZA;41.777667;9.142833;932;2009-04-07;ETENDU
20258001;;RENNO;42.190167;8.807167;755;1993-06-01;RADOME
20264002;;RUSIO_SAPC;42.364167;9.264500;860;2016-04-18;ETENDU
20268001;;SAMPOLO;41.943000;9.123000;837;1989-09-01;RADOME
20270001;;SARI D'ORCINO;42.078500;8.802333;407;1988-11-01;ETENDU
20272001;;SARTENE-CIMETIERE;41.620167;8.962167;272;1959-05-01;ETENDU
20272004;;SARTENE;41.652333;8.979333;62;1996-09-01;ETENDU
20273001;;SCATA;42.429333;9.412167;185;2006-09-01;ETENDU
20281001;07791;CAP SAGRO;42.798333;9.488667;111;1979-01-01;ETENDU
20303002;07775;ALISTRO;42.259667;9.541500;65;1990-07-01;RADOME
20312001;;SANTA MARIA SICHE;41.879167;8.989167;541;1952-03-01;ETENDU
20314006;;SANTO PIETRO DI TENDA;42.635833;9.200667;484;2017-12-14;RADOME
20326001;;TOLLA_SAPC;41.963500;8.959167;698;2016-11-21;ETENDU
20341400;;MANICCIA-NIVOSE;42.210000;9.050000;2360;2000-10-24;ETENDU
20342001;07765;SOLENZARA;41.921833;9.400833;12;1960-08-01;RADOME
20354008;;VIVARIO_SAPC;42.152667;9.149167;773;2017-09-19;ETENDU
21056001;;BEIRE LE CHATEL;47.413833;5.208333;250;1945-09-01;ETENDU
21065001;;BESSEY;47.086000;4.743167;593;2002-05-01;RADOME
21116002;;BURE LES TEMPLIERS_SAPC;47.719500;4.948167;461;2007-12-05;ETENDU
21131001;;PAGNY-LE-CHATEAU;47.043167;5.190667;182;1992-04-01;RADOME
21154001;07276;CHATILLON/SEINE;47.849333;4.581333;262;1946-01-01;RADOME
21231001;;DIJON;47.320667;5.019333;241;1830-07-01;ETENDU
21310001;;GROSBOIS-EN-MONTAGNE;47.319333;4.596333;376;1850-01-01;ETENDU
21326001;;JOURS LES BAIGNEUX_SAPC;47.636000;4.596333;392;2015-06-30;ETENDU
21386001;;MARIGNY LE CAHOUET;47.447500;4.433500;335;1864-01-01;ETENDU
21395001;;MASSINGY-LES-VITTEAUX_SAPC;47.388667;4.586333;509;2018-08-17;ETENDU
21425001;;MONTBARD_SAPC;47.628500;4.330500;209;1831-01-01;ETENDU
21454001;;NICEY;47.860333;4.315333;209;1853-01-01;ETENDU
21473001;07280;DIJON-LONGVIC;47.267833;5.088333;219;1921-01-01;RADOME
21501003;;POUILLY EN AUX_SAPC;47.251333;4.561000;412;1991-01-01;ETENDU
21503001;;POUILLY SUR VINGEANNE;47.542667;5.417667;239;1880-01-01;ETENDU
21519001;;RECEY SUR OURCE;47.782167;4.864167;326;1858-01-01;ETENDU
21527001;;LA ROCHEPOT;46.952500;4.674000;417;1938-01-01;ETENDU
21561003;;ST-MARTIN-DU-M;47.400500;4.781167;578;1992-09-01;RADOME
21564001;;ST NIC. CITEAUX;47.122167;5.072167;203;1947-01-01;ETENDU
21567001;;ARNAY_SAPC;47.124833;4.498667;396;1996-05-01;ETENDU
21584001;;SAULIEU;47.264167;4.215000;586;1850-01-01;RADOME
21603001;;SEMUR EN AUXOIS_SAPC;47.482000;4.340000;314;1978-03-01;ETENDU
21633002;;THOREY SOUS CHARNY_SAPC;47.319167;4.439500;421;2016-10-12;ETENDU
21638002;;TIL-CHATEL_SAPC;47.544833;5.207500;283;1993-11-01;ETENDU
22005003;;BELLE-ISLE-EN-TERRE;48.550000;-3.387500;158;2016-07-26;RADOME
22016001;07121;ILE-DE-BREHAT;48.855167;-3.004500;25;1850-01-01;ETENDU
22092001;;KERPERT;48.404000;-3.147667;281;1987-04-01;RADOME
22108001;;LANLEFF;48.691167;-3.040500;78;1987-05-01;ETENDU
22113006;07118;LANNION_AERO;48.755333;-3.468667;85;1993-11-01;RADOME
22147006;;MERDRIGNAC;48.188000;-2.420500;145;1998-10-01;ETENDU
22168001;07117;PLOUMANAC'H;48.825833;-3.473167;55;1947-08-01;RADOME
22219003;;PLOUGUENAST;48.265833;-2.748333;235;1987-03-01;RADOME
22243001;;PLUSQUELLEC;48.404167;-3.522333;214;1973-01-01;ETENDU
22247002;;POMMERIT-JAUDY;48.742000;-3.251000;55;1985-07-01;RADOME
22261002;;QUINTENIC;48.519167;-2.420000;71;1984-03-01;RADOME
22266001;07119;ROSTRENEN;48.226667;-3.295333;236;1954-07-01;RADOME
22282001;;SAINT-CAST-LE-G;48.644500;-2.247000;35;1945-01-01;RADOME
22372001;07120;ST BRIEUC;48.534667;-2.852000;135;1985-11-01;RADOME
23008004;;AUBUSSON_SAPC;45.957833;2.187833;486;1991-01-01;ETENDU
23013001;;AUZANCES_SAPC;46.021500;2.489333;564;1947-01-01;ETENDU
23021001;;BENEVENT_SAPC;46.121000;1.628500;460;1860-01-01;ETENDU
23025001;;BONNAT;46.315333;1.916333;382;1955-04-01;ETENDU
23030004;;BOURGANEUF;45.942333;1.725833;513;1994-07-01;RADOME
23031002;;BOUSSAC_SAPC;46.343333;2.228333;380;1994-10-01;ETENDU
23046001;;CHAMBONCHARD;46.176000;2.553000;320;1921-01-01;ETENDU
23067001;;LA COURTINE;45.702667;2.263667;772;1919-01-01;RADOME
23069002;;CROCQ;45.867167;2.362167;710;1950-12-01;ETENDU
23075001;;DUN LE PALESTEL;46.317833;1.666833;365;1860-01-01;ETENDU
23079002;;FELLETIN;45.880167;2.186000;635;1995-07-01;RADOME
23089001;;GENOUILLAC;46.352333;1.985000;306;1955-04-01;RADOME
23090003;;GENTIOUX;45.785000;1.997333;794;1880-01-01;ETENDU
23113001;;LUPERSAT_SAPC;45.986500;2.393167;610;2004-01-01;ETENDU
23155001;;PONTARION_SAPC;45.995667;1.852833;455;1860-01-01;ETENDU
23176001;;LA SOUTERRAINE;46.242500;1.451833;370;1880-05-01;RADOME
23206002;07361;GUERET-ST LAURENT;46.175500;1.950333;365;2011-05-09;RADOME
23209001;;SAINT-LOUP_SAPC;46.140667;2.264500;440;2013-10-01;ETENDU
24035003;;BELVES;44.782667;0.956000;238;1988-04-01;RADOME
24037005;07530;BERGERAC;44.822833;0.524167;49;1988-03-01;RADOME
24064001;;BRANTOME;45.356833;0.645833;129;1965-08-01;ETENDU
24138004;;COULOUNIEIX;45.159500;0.676667;217;2004-10-01;RADOME
24152001;;DOMME;44.798333;1.219667;165;1969-12-01;ETENDU
24172001;;LES EYZIES DE TAYAC;44.935167;1.019500;73;1967-11-01;ETENDU
24226001;;LAMOTHE MONTRAV;44.837333;0.041167;9;1958-01-01;ETENDU
24280001;;MONPAZIER;44.684000;0.891667;199;1965-08-01;ETENDU
24291001;;MONTIGNAC;45.052167;1.147333;77;1956-04-01;ETENDU
24452001;;ST MARTIAL VIVEYROLS;45.357833;0.319333;166;1987-07-01;RADOME
24453001;;ST MARTIN  DE FRESSENGEAS;45.475500;0.848333;277;2006-02-24;RADOME
24516002;;SALIGNAC-EYVIGUES;44.936667;1.364667;276;2004-09-01;RADOME
24547002;;TERRASSON-LAVILLEDIEU;45.135500;1.292500;90;1960-01-01;ETENDU
24550003;;THENON;45.112667;1.038500;265;2006-02-23;RADOME
25021001;;ARC-ET-SENANS;47.031500;5.782000;235;1900-01-01;ETENDU
25047001;;BAUME-LES-DAMES;47.347167;6.350333;267;1943-01-01;ETENDU
25056001;07288;BESANCON;47.249000;5.988833;307;1884-12-01;RADOME
25087002;;BRANNE_SAPC;47.378000;6.472167;287;2008-01-15;ETENDU
25127001;;CHARQUEMONT;47.218833;6.815000;884;1943-12-01;ETENDU
25219002;;EPENOY;47.127167;6.366333;752;1992-12-01;RADOME
25222001;;ETALANS_SAPC;47.152500;6.210167;540;2020-02-20;ETENDU
25223002;;COULANS;47.023333;6.020500;468;2006-12-01;RADOME
25254001;;LES FOURGS;46.834000;6.436500;1140;1956-07-01;ETENDU
25285001;;GRAND'COMBE-CHATELEU_SAPC;47.019167;6.567167;769;2015-10-01;ETENDU
25320001;07391;LABERGEMENT;46.779667;6.279500;863;1943-01-01;ETENDU
25334001;;LEVIER_SAPC;46.949333;6.124167;713;1880-09-01;ETENDU
25356003;07837;MAICHE;47.243000;6.791000;825;1992-12-01;RADOME
25372001;;MEDIERE;47.456000;6.601333;302;2008-01-01;ETENDU
25413001;;MOUTHE;46.707000;6.209500;940;1880-06-01;ETENDU
25453001;;PIERREFONTAINE;47.216667;6.528833;695;1947-07-01;ETENDU
25462001;;PONTARLIER;46.904833;6.339667;831;1874-11-01;RADOME
25494001;;LA BOISSAUDE ROCHEJEAN;46.729000;6.322833;1222;2006-06-26;RADOME
25512001;;LE RUSSEY;47.162167;6.737500;891;1963-06-01;ETENDU
25529002;;SANCEY-LE-GRAND;47.301500;6.581667;490;2004-09-01;RADOME
26002003;;ALBON;45.252333;4.822333;153;2001-07-01;RADOME
26035001;;BEAUFORT-S-GERV;44.778000;5.139000;379;1947-01-01;ETENDU
26047001;;BELLEGARDE-EN-D;44.535167;5.454333;1017;1961-01-01;ETENDU
26050001;;BESIGNAN;44.320500;5.317000;556;1990-05-01;ETENDU
26056001;;BOURDEAUX;44.580167;5.142833;432;1961-01-01;ETENDU
26064001;07581;VALENCE-CHABEUI;44.914833;4.971833;163;1973-01-01;RADOME
26074001;;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;1994-04-01;ETENDU
26113003;;DIE;44.767667;5.343500;384;1990-01-01;ETENDU
26116002;;DONZERE;44.429167;4.725333;66;1992-03-01;ETENDU
26124001;;ETOILE;44.819000;4.889500;145;1987-01-01;ETENDU
26142001;;GLANDAGE_SAPC;44.674667;5.615167;1007;1967-10-01;ETENDU
26168001;07587;LUS L CROIX HTE;44.672833;5.710833;1059;1946-02-01;RADOME
26179001;;MERCUROL;45.058500;4.883500;153;1993-07-01;ETENDU
26182001;;MIRABEL-AUX-BAR;44.328667;5.100833;238;1980-10-01;ETENDU
26189001;;MONTAUBAN-S-OUV;44.276000;5.478333;689;1931-05-01;ETENDU
26198001;07577;MONTELIMAR;44.581167;4.733000;73;1920-06-23;RADOME
26211001;;MONTSEGUR-S-LAU;44.361500;4.860833;146;1950-05-01;ETENDU
26258001;;PUY-ST-MARTIN;44.618167;4.976833;211;1968-12-01;ETENDU
26273002;;ROCHEFORT-SAMSON_SAPC;44.990667;5.165167;368;1984-09-01;ETENDU
26281001;;ROMANS_SAPC;45.050167;4.998667;156;1990-06-01;ETENDU
26290002;;COL DE ROUSSET_SAPC;44.841667;5.421667;1400;2017-09-20;ETENDU
26292002;;ST-AUBAN;44.294833;5.409833;625;2002-05-01;RADOME
26295001;;ST-BARTHELEMY-V_SAPC;45.173833;4.902500;203;1956-01-01;ETENDU
26298001;;ST-CHRISTOPHE-L_SAPC;45.229333;5.071833;452;1989-12-01;ETENDU
26307001;;ST-JEAN-EN-ROYA;45.009167;5.292500;308;1925-01-01;ETENDU
26313001;;ST-MARCEL-LES-V-INRA;44.980167;4.931333;190;1962-01-01;ETENDU
26327001;;ST ROMAN-DIOIS;44.693833;5.428333;545;2003-04-29;RADOME
26328001;;ST SAUVEUR EN DIOIS;44.682667;5.157833;338;2013-10-04;ETENDU
26330001;;ST-SORLIN-EN-VA;45.271167;4.930333;237;1949-04-01;ETENDU
26340001;;SEDERON;44.202333;5.538833;804;1964-04-01;ETENDU
26361001;;VALDROME;44.505333;5.576667;786;1965-11-01;ETENDU
26377003;;VINSOBRES;44.337333;5.060167;346;1990-01-01;ETENDU
27016001;;LES ANDELYS;49.244667;1.412833;16;1925-01-01;ETENDU
27056003;;BERNAY;49.101333;0.559833;166;2004-04-01;RADOME
27100001;;BOULLEVILLE;49.361000;0.392833;122;2004-04-01;RADOME
27112001;;BRETEUIL;48.837500;0.907667;168;1956-07-01;ETENDU
27306001;;GUICHAINVILLE;48.977000;1.181667;147;1951-05-01;ETENDU
27347001;07038;EVREUX-HUEST;49.025000;1.221667;138;1968-01-01;RADOME
27375001;;LOUVIERS;49.204167;1.187167;25;1939-05-01;ETENDU
27422001;;MUIDS;49.224167;1.280500;31;2004-06-01;RADOME
28051002;;BONNEVAL;48.205167;1.417333;134;2015-02-01;ETENDU
28064002;;BU_SAPC;48.801500;1.493167;132;1996-10-01;ETENDU
28070001;07143;CHARTRES;48.460500;1.501167;155;1918-09-01;RADOME
28078001;;CHAPELLE-GUILLAUME_SAPC;48.112000;0.905833;197;2007-11-26;ETENDU
28190002;;GUILLONVILLE;48.092833;1.667500;133;2019-10-30;ETENDU
28195001;;HOUX;48.566167;1.620833;107;1950-04-01;ETENDU
28196003;;ILLIERS-COMBRAY_SAPC;48.283500;1.253167;170;2016-04-04;ETENDU
28198001;07140;CHATEAUDUN;48.061333;1.376333;126;1951-07-01;RADOME
28206001;;LAONS;48.706833;1.173167;171;2006-01-18;RADOME
28214003;;LA LOUPE_SAPC;48.481000;1.013333;200;1996-06-01;ETENDU
28239002;;MARVILLE_SAPC;48.652667;1.371833;153;1990-04-01;ETENDU
28280001;;NOGENT-LE-ROTROU;48.318667;0.797833;108;1866-01-01;ETENDU
28322001;;RUEIL;48.712167;0.959333;157;1947-01-01;ETENDU
28363001;;SAINVILLE;48.403833;1.903167;149;1946-01-01;ETENDU
28373002;;SENONCHES;48.558000;1.012167;239;1997-01-01;ETENDU
28380003;;SOURS_SAPC;48.406333;1.555167;147;2007-12-20;ETENDU
28386001;;THIMERT;48.544167;1.302833;225;1979-01-01;ETENDU
28406002;;EOLE_VIABON;48.213667;1.675167;140;2019-11-05;ETENDU
28407001;;VICHERES;48.257833;0.910167;235;2006-02-03;RADOME
29018001;;BRENNILIS;48.352667;-3.869000;220;1961-12-01;ETENDU
29021001;07107;BRIGNOGAN;48.676500;-4.331000;9;1982-03-01;ETENDU
29022001;07104;CAMARET;48.274833;-4.607167;44;1952-10-01;ETENDU
29041002;;CORAY CHAT EAU;48.066000;-3.825500;242;1990-09-01;ETENDU
29058003;07111;BEG_MEIL;47.854500;-3.976167;8;2012-03-01;ETENDU
29075001;07110;BREST-GUIPAVAS;48.450000;-4.383333;94;1945-01-01;RADOME
29082001;07116;BATZ;48.746333;-4.011833;32;1894-01-01;ETENDU
29113001;;LANMEUR;48.662500;-3.692667;57;1979-09-01;ETENDU
29120001;07109;LANVEOC;48.279333;-4.439333;81;1939-01-01;RADOME
29155005;07100;OUESSANT-STIFF;48.473333;-5.057000;64;1995-09-01;RADOME
29158001;07200;PTE DE PENMARCH;47.797500;-4.374833;3;1891-01-01;ETENDU
29163003;;PLEYBER-CHRIST SA;48.500000;-3.853500;147;1994-03-01;RADOME
29168001;07103;PTE DU RAZ;48.038833;-4.732000;67;1893-01-01;ETENDU
29170001;;PLOMELIN-INRA;47.946000;-4.128000;33;1978-04-01;ETENDU
29178001;07101;PLOUDALMEZEAU;48.548000;-4.664167;40;1998-02-01;RADOME
29179001;;PLOUDANIEL-INRA;48.503833;-4.327667;76;1979-01-01;ETENDU
29190001;07102;PLOUGONVELIN;48.330000;-4.771667;22;1921-01-01;ETENDU
29214001;;PLOVAN;47.915833;-4.377500;10;2012-05-16;RADOME
29216001;07201;QUIMPER;47.973000;-4.160667;82;1948-05-01;RADOME
29249002;;SAINT-GOAZEC;48.144667;-3.730833;260;2017-06-22;RADOME
29263002;;ST-SEGAL S A;48.225833;-4.090000;89;1985-09-01;RADOME
29264001;07106;LANDIVISIAU;48.532000;-4.151833;109;1966-05-01;RADOME
29276001;;SIBIRIL S A;48.660333;-4.077500;58;1988-04-01;RADOME
29277001;;SIZUN;48.391333;-4.020500;157;1982-01-01;ETENDU
29293001;;TREGUNC;47.841333;-3.868833;25;2003-12-01;RADOME
30003001;;AIGUES-MORTES;43.537167;4.207000;1;1872-01-01;RADOME
30009001;;ALZON;43.979000;3.444000;611;1928-01-01;ETENDU
30068001;;CARDET;44.021000;4.079667;109;1968-04-01;ETENDU
30076001;;CAVILLARGUES;44.113000;4.518667;131;1960-07-01;ETENDU
30087002;;COLOGNAC;44.021833;3.825000;589;1991-11-01;ETENDU
30101001;;DEAUX;44.071833;4.143667;185;1988-07-01;ETENDU
30129001;;GENERARGUES;44.073333;3.977667;139;1855-01-01;ETENDU
30132004;;LA GRAND COMBE;44.243000;4.010167;499;2002-05-01;RADOME
30133005;07651;L'ESPIGUETTE;43.487833;4.140500;1;2009-02-16;ETENDU
30164001;;MEJANNES-LE-CLAP;44.216333;4.331000;313;1991-08-01;RADOME
30176002;;MONTDARDIER;43.947000;3.580000;640;1990-05-01;RADOME
30189001;07645;NIMES-COURBESSAC;43.856833;4.406333;59;1921-01-01;RADOME
30202002;;PONT ST ESPRIT;44.248333;4.627333;79;1972-01-01;ETENDU
30209002;;PUJAUT;43.998500;4.759667;44;1988-06-01;RADOME
30224001;;LA ROUVIERE;43.931833;4.240500;79;1986-01-01;ETENDU
30243001;;ST CHRISTOL-LES-ALES;44.092167;4.080333;129;1949-01-01;ETENDU
30258001;07646;NIMES-GARONS;43.772833;4.412833;94;1964-01-01;RADOME
30263001;;ST HIPPOLYTE;43.961500;3.835167;237;1886-01-01;ETENDU
30269006;07562;ST JEAN DU GARD;44.110500;3.872000;196;1974-04-01;ETENDU
30297001;;ST SAUVEUR CAMPRIEU;44.119333;3.474500;1107;1963-06-01;RADOME
30305001;;SALINDRES;44.174500;4.152500;191;1881-01-01;ETENDU
30334003;;UZES;43.992500;4.401833;72;2002-01-01;ETENDU
30339001;07560;MONT AIGOUAL;44.121333;3.581500;1567;1895-12-01;RADOME
30349001;;VIC LE FESQ;43.870833;4.072167;45;1956-09-01;ETENDU
30350001;;LE VIGAN;43.990000;3.611500;222;1885-01-01;ETENDU
30352002;;VILLEVIEILLE;43.795167;4.090833;41;1970-01-01;RADOME
31011001;;ARBAS;42.996500;0.908833;405;1968-02-01;ETENDU
31035001;;AUZEVILLE-TOLOSANE-INRA;43.528833;1.503667;150;1994-08-01;ETENDU
31037002;;AVIGNONET-LAURAGAIS;43.343167;1.805667;193;2021-12-13;ETENDU
31042012;07724;LUCHON;42.801500;0.600167;618;1994-07-01;RADOME
31069001;07630;TOULOUSE-BLAGNAC;43.621000;1.378833;151;1947-01-01;RADOME
31070004;;BLAJAN;43.256500;0.643833;325;1999-03-01;ETENDU
31123400;;MAUPAS-NIVOSE;42.714500;0.549500;2417;2000-09-01;ETENDU
31147001;;CLARAC;43.106000;0.617333;401;1994-05-01;RADOME
31157001;07631;TOULOUSE-FRANCAZAL;43.540333;1.372667;164;1922-06-19;ETENDU
31299001;07628;MURET-LHERM;43.451500;1.262000;189;1996-09-01;RADOME
31374001;;MONTESQUIEU-LAURAGAIS;43.416000;1.628167;240;1997-01-01;ETENDU
31403002;;ONDES;43.778333;1.321333;109;1988-08-01;ETENDU
31406002;;PALAMINY;43.200000;1.050000;243;2002-05-01;RADOME
31451001;;REVEL;43.437500;2.018667;338;1819-10-01;ETENDU
31454001;;RIEUMES;43.415167;1.113000;261;1966-01-01;ETENDU
31478001;;ST-FELIX-LAURAGAIS;43.441667;1.881167;330;2006-02-21;RADOME
31540001;;SEGREVILLE;43.491833;1.742500;212;1961-01-01;ETENDU
31579001;;VILLARIES;43.743667;1.481667;135;1965-04-01;ETENDU
32013005;07622;AUCH;43.689000;0.601167;122;1985-01-01;RADOME
32035001;;BEAUCAIRE;43.842500;0.372833;120;1965-12-01;ETENDU
32107006;;CONDOM;43.974333;0.336000;173;2004-09-01;RADOME
32132001;;FLEURANCE;43.874167;0.672833;108;1970-03-01;ETENDU
32147001;;GIMONT;43.627667;0.884167;177;1872-01-01;ETENDU
32155001;;LE HOUGA;43.745833;-0.177500;141;2006-03-01;RADOME
32182001;;LAHAS;43.547500;0.887833;251;2003-10-01;RADOME
32190001;;LANNEPAX;43.792167;0.208167;175;1933-01-01;ETENDU
32245001;;MAUMUSSON;43.604667;-0.096667;164;1961-01-01;ETENDU
32248001;;MAUROUX;43.906833;0.824833;201;1989-02-01;RADOME
32256001;;MIRANDE;43.530167;0.400833;184;1872-01-01;ETENDU
32315001;;PEYRUSSE-GRANDE;43.616667;0.222000;254;1984-09-01;RADOME
32355001;;SADEILLAN;43.399333;0.348667;263;2003-01-01;ETENDU
32414001;;SARRAGACHIES;43.673167;-0.050833;110;1964-10-01;ETENDU
33042001;;BELIN-BELIET;44.493500;-0.791000;36;1881-01-01;ETENDU
33042005;;BELIN BELIET;44.448000;-0.882000;45;2006-03-01;RADOME
33063001;;BORDEAUX-PAULIN;44.849667;-0.588667;10;1861-08-01;ETENDU
33080001;;CADAUJAC-INRA;44.752833;-0.559333;20;1984-09-01;ETENDU
33095001;;CAPTIEUX;44.295167;-0.260500;96;1881-01-01;ETENDU
33116001;;CAZATS;44.463167;-0.186167;114;2002-05-01;RADOME
33122003;;PIERROTON-INRA;44.738333;-0.776667;60;1996-03-01;ETENDU
33195001;;GRIGNOLS;44.385667;-0.040333;146;1970-01-01;ETENDU
33214002;;LACANAU;45.001333;-1.138667;16;1881-01-01;ETENDU
33236002;07500;CAP-FERRET;44.630667;-1.252000;8;1898-05-01;ETENDU
33281001;07510;BORDEAUX-MERIGNAC;44.830667;-0.691333;47;1920-11-01;RADOME
33314005;;PAUILLAC;45.214333;-0.782833;26;1962-01-01;RADOME
33394002;;ST EMILION;44.917667;-0.188000;38;1995-01-01;RADOME
33415001;;ST GERVAIS;45.027167;-0.472667;42;1995-08-01;RADOME
33482001;;ST SULPICE DE POMMIERS;44.683833;-0.120000;82;2002-05-01;RADOME
33484001;;ST-SYMPHORIEN;44.426833;-0.489167;54;1948-07-01;ETENDU
33494001;;SALAUNES;44.935833;-0.828667;50;1962-01-01;ETENDU
33504001;;SAUTERNES;44.544333;-0.326833;65;1888-01-01;ETENDU
33529001;07502;CAZAUX;44.534667;-1.132000;23;1921-01-01;RADOME
33540001;;VENDAYS-MONTALIVE;45.378667;-1.119167;6;1968-01-01;RADOME
33550001;;VILLENAVE D'ORNON-INRA;44.790000;-0.576667;25;1924-01-01;ETENDU
34028003;;BEDARIEUX;43.639833;3.146000;373;1984-04-01;ETENDU
34032002;;BEZIERS-COURTADE;43.334333;3.155000;25;1969-08-01;ETENDU
34046005;;CAMBON-ET-SALVERGUES;43.622333;2.865333;955;1956-09-01;ETENDU
34055003;;CASTANET LE HAUT_SAPC;43.667500;2.976167;424;2008-02-28;ETENDU
34064003;;LE CAYLAR_SAPC;43.867167;3.308500;729;2007-05-10;ETENDU
34142001;;LODEVE;43.720333;3.302667;182;1928-01-01;ETENDU
34144001;;LUNAS;43.695833;3.170667;249;1947-10-01;ETENDU
34150001;;MARSEILLAN-INRA;43.328333;3.565333;1;1952-01-01;ETENDU
34151005;;MARSILLARGUES;43.633833;4.168000;4;1987-06-01;ETENDU
34154001;07643;MONTPELLIER-AEROPORT;43.576167;3.964667;1;1939-01-01;RADOME
34163001;;MONTARNAUD;43.635833;3.688167;148;1977-02-01;ETENDU
34174002;;MOULES-ET-BAUCELS;43.948000;3.752000;252;1985-01-01;ETENDU
34178001;;MURVIEL LES BEZIERS;43.476000;3.146000;140;1989-05-01;RADOME
34205001;;LES PLANS;43.786000;3.246167;846;1981-06-01;RADOME
34209002;07638;BEZIERS-VIAS;43.322000;3.352667;15;1982-03-01;RADOME
34217001;;PRADES LE LEZ;43.718333;3.866667;69;1979-03-01;RADOME
34237001;;ROUJAN-INRA;43.491667;3.321333;73;2009-12-12;ETENDU
34239002;;ST ANDRE DE SANGONIS;43.664167;3.507833;86;2004-09-01;RADOME
34269001;;ST JEAN DE MINERVOIS;43.385667;2.857667;258;2006-10-16;ETENDU
34274001;;ST MARTIN DE LONDRES;43.779500;3.729333;214;1928-01-01;RADOME
34277001;;ST MAURICE-NAVACELLE;43.841333;3.522333;584;1946-04-01;ETENDU
34301002;07641;SETE;43.397333;3.692167;75;1947-01-01;RADOME
34302001;;SIRAN;43.326500;2.675167;137;1949-07-01;ETENDU
34306001;;SOUMONT;43.707000;3.347500;252;1991-12-01;ETENDU
34311001;;PEZENAS-TOURBES;43.437667;3.400333;40;1993-04-01;RADOME
34317001;;LA VACQUERIE_SAPC;43.792000;3.457833;620;2007-07-02;ETENDU
34319001;;VAILHAN;43.546833;3.299333;122;1998-01-01;ETENDU
34337001;;VILLENEUVE-LES-MAG-INRA;43.538167;3.853833;20;1978-01-01;ETENDU
35005001;;ARBRISSEL;47.927333;-1.297333;75;2003-06-01;RADOME
35026001;;BLERUAIS;48.111500;-2.124167;84;1949-04-01;ETENDU
35044001;;BROUALAN;48.485667;-1.640833;99;1976-01-01;ETENDU
35057003;;LA-CHAPELLE-BOUEXIC;47.921500;-1.940833;42;2015-10-12;RADOME
35110003;;FEINS  SA;48.326833;-1.596833;87;2005-04-29;RADOME
35115001;;FOUGERES;48.337167;-1.212667;74;1966-01-01;ETENDU
35162003;;LOUVIGNE-DU-DESERT;48.479333;-1.129833;153;1986-03-01;RADOME
35178001;;MEZIERES-SUR-C.;48.308833;-1.439000;71;1950-06-01;ETENDU
35202001;;LA-NOE-BLANCHE;47.780167;-1.765000;89;1988-02-01;RADOME
35224001;;PLERGUER;48.524833;-1.843667;30;1989-07-01;ETENDU
35225001;;PLESDER;48.406833;-1.924833;56;1969-04-01;ETENDU
35228001;07125;DINARD;48.584833;-2.076333;65;1948-03-29;RADOME
35238003;;RENNES GALLET;48.126167;-1.643500;66;1886-04-01;ETENDU
35240001;;LE RHEU-INRA;48.112500;-1.781167;38;1983-04-01;ETENDU
35281001;07130;RENNES-ST JACQUES;48.068833;-1.734000;36;1944-10-01;RADOME
35294001;;SAINTE MARIE;47.691333;-2.004500;47;2007-01-01;ETENDU
35335001;;THOURIE;47.845167;-1.450500;67;1972-02-01;ETENDU
35347001;;VAL-D-IZE;48.167667;-1.302167;106;1972-05-01;ETENDU
36001001;;AIGURANDE;46.436167;1.822500;427;1910-01-01;ETENDU
36018001;;LE BLANC;46.637167;1.073167;117;1859-01-01;ETENDU
36034002;;CHABRIS;47.238000;1.706500;91;1983-10-01;ETENDU
36035002;;CHAILLAC_SAPC;46.456667;1.302167;126;2016-06-27;ETENDU
36063001;07354;CHATEAUROUX  DEOLS;46.869833;1.741000;158;1893-01-01;RADOME
36070001;;EGUZON;46.436333;1.581000;272;1909-01-01;ETENDU
36088005;;ISSOUDUN_SAPC;46.960000;2.028500;140;2017-10-13;ETENDU
36093002;;LEVROUX - TREG.;46.948667;1.663000;169;1993-02-19;ETENDU
36103001;;LUCAY-LE-MALE;47.130500;1.441833;119;1946-06-01;ETENDU
36113001;;MARTIZAY;46.804667;1.040167;80;1944-01-01;ETENDU
36127002;;MONTGIVRAY;46.610167;1.974000;204;1994-02-01;RADOME
36139001;;NEUILLAY;46.792000;1.445667;121;1985-11-01;ETENDU
36141001;;NEUVY-ST-SEP.;46.598333;1.798500;211;1909-01-01;ETENDU
36147001;;ORVILLE;47.135833;1.748500;144;1909-01-01;ETENDU
